역별 여객수송실적(월),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
연월,역명/열차종별,합계_승차수(명),합계_하차수(명),KTX_승차수(명),KTX_하차수(명),새마을_승차수(명),새마을_하차수(명),무궁화_승차수(명),무궁화_하차수(명)),통근열차_승차수(명),통근열차_하차수(명),누리로_승차수(명),누리로_하차수(명),KTX산천_승차수(명),KTX산천_하차수(명),ITX새마을_승차수(명),ITX새마을_하차수(명),ITX청춘열차_승차수(명),ITX청춘열차_하차수(명),KTX호남_승차수(명),KTX호남_하차수(명)
202001,제천,58703,58066,0,0,1236,1025,50779,51945,0,0,4867,2917,0,0,1821,2179,0,0,0,0
202001,단양,7105,6850,0,0,207,260,6096,5586,0,0,0,0,0,0,802,1004,0,0,0,0
202001,희방사,94,294,0,0,0,0,94,294,0,0,0,0,0,0,0,0,0,0,0,0
202001,풍기,6489,6392,0,0,99,88,5631,5402,0,0,0,0,0,0,759,902,0,0,0,0
202001,영주,24286,23598,0,0,869,359,21375,20855,0,0,0,0,0,0,2042,2384,0,0,0,0
202001,안동,21319,20789,0,0,0,0,21319,20789,0,0,0,0,0,0,0,0,0,0,0,0
202001,의성,4104,4032,0,0,0,0,4104,4032,0,0,0,0,0,0,0,0,0,0,0,0
202001,탑리,834,823,0,0,0,0,834,823,0,0,0,0,0,0,0,0,0,0,0,0
202001,화본,550,469,0,0,0,0,550,469,0,0,0,0,0,0,0,0,0,0,0,0
202001,신녕,136,153,0,0,0,0,136,153,0,0,0,0,0,0,0,0,0,0,0,0
202001,북영천,306,196,0,0,0,0,306,196,0,0,0,0,0,0,0,0,0,0,0,0
202001,영천,33408,33251,0,0,0,0,33408,33251,0,0,0,0,0,0,0,0,0,0,0,0
202001,건천,355,330,0,0,0,0,355,330,0,0,0,0,0,0,0,0,0,0,0,0
202001,서경주,6814,6192,0,0,0,0,6814,6192,0,0,0,0,0,0,0,0,0,0,0,0
202001,서대전,152221,147472,18105,16709,1452,1484,75335,75021,0,0,7731,8159,20263,16139,28352,27898,0,0,983,2062
202001,계룡,26070,25358,3683,3809,0,0,9684,10113,0,0,1838,1820,6776,5496,4089,4120,0,0,0,0
202001,연산,1043,1028,0,0,0,0,1016,876,0,0,27,152,0,0,0,0,0,0,0,0
202001,논산,52528,53476,2928,2966,169,210,29869,30098,0,0,3528,3298,5475,5388,10559,11516,0,0,0,0
202001,강경,9522,9935,0,0,0,0,7343,7302,0,0,822,884,0,0,1357,1749,0,0,0,0
202001,함열,4176,4079,0,0,0,0,3923,3779,0,0,253,300,0,0,0,0,0,0,0,0
202001,익산,218580,215238,76668,72746,6128,7652,65291,63435,0,0,4983,5012,50892,50667,14618,15726,0,0,0,0
202001,김제,17889,18493,586,711,177,126,8557,8888,0,0,2633,2457,499,525,5437,5786,0,0,0,0
202001,신태인,4394,4308,0,0,0,0,2768,2882,0,0,886,713,0,0,740,713,0,0,0,0
202001,정읍,46702,46387,16172,16464,226,216,10639,11395,0,0,3785,2605,9181,8963,6699,6744,0,0,0,0
202001,백양사,2097,2189,0,0,0,0,1624,1748,0,0,473,441,0,0,0,0,0,0,0,0
202001,장성,11072,10439,385,608,76,95,5032,4993,0,0,1281,1156,523,496,3775,3091,0,0,0,0
202001,광주송정,217057,216400,130582,131688,583,389,18836,20149,4720,5478,0,0,58040,54739,4296,3957,0,0,0,0
202001,나주,36906,36368,16445,18081,137,87,5042,5166,0,0,0,0,13829,11917,1453,1117,0,0,0,0
202001,다시,162,184,0,0,0,0,162,184,0,0,0,0,0,0,0,0,0,0,0,0
202001,함평,3609,3861,0,0,99,67,2851,3019,0,0,0,0,0,0,659,775,0,0,0,0
202001,무안,367,416,0,0,0,0,367,416,0,0,0,0,0,0,0,0,0,0,0,0
202001,몽탄,626,523,0,0,0,0,626,523,0,0,0,0,0,0,0,0,0,0,0,0
202001,일로,1597,1520,0,0,0,0,1315,1323,0,0,0,0,0,0,282,197,0,0,0,0
202001,임성리,123,65,0,0,0,0,123,65,0,0,0,0,0,0,0,0,0,0,0,0
202001,목포,80588,80296,36265,38408,319,267,11536,12338,0,0,0,0,29283,26900,3185,2383,0,0,0,0
202001,삼례,4216,3995,0,0,0,0,4216,3995,0,0,0,0,0,0,0,0,0,0,0,0
202001,전주,131969,130248,47263,41820,1436,1515,44908,44853,0,0,0,0,32438,36602,5924,5458,0,0,0,0
202001,임실,3152,3038,0,0,0,0,3152,3038,0,0,0,0,0,0,0,0,0,0,0,0
202001,오수,3114,3093,0,0,0,0,3114,3093,0,0,0,0,0,0,0,0,0,0,0,0
202001,남원,29115,29417,9029,7772,737,587,11046,11692,0,0,0,0,6695,7871,1608,1495,0,0,0,0
202001,곡성,8311,8657,1775,1542,138,283,4584,4717,0,0,0,0,1116,1503,698,612,0,0,0,0
202001,구례구,7820,8406,2085,1911,128,142,3997,4555,0,0,0,0,966,1300,644,498,0,0,0,0
202001,순천,110399,108050,36661,33819,2097,2009,37510,38185,0,0,0,0,29869,30629,4262,3408,0,0,0,0
202001,여천,33592,32499,8980,13900,0,0,10268,9707,0,0,0,0,12786,7708,1558,1184,0,0,0,0
202001,여수엑스포,75470,75509,28579,30411,901,1049,23739,21976,0,0,0,0,19475,19347,2776,2726,0,0,0,0
202001,오송,254401,247283,171748,160934,820,673,12481,11287,0,0,3358,4614,61073,64416,0,0,0,0,4921,5359
202001,청주,8982,10070,0,0,397,407,7049,7492,0,0,1536,2171,0,0,0,0,0,0,0,0
202001,오근장,10823,10507,0,0,0,0,8733,8385,0,0,2090,2122,0,0,0,0,0,0,0,0
202001,청주공항,3868,4703,0,0,0,0,3440,3901,0,0,428,802,0,0,0,0,0,0,0,0
202001,증평,8320,7818,0,0,0,0,6834,6371,0,0,1486,1447,0,0,0,0,0,0,0,0
202001,음성,4832,5032,0,0,0,0,3968,4391,0,0,864,641,0,0,0,0,0,0,0,0
202001,주덕,2830,2792,0,0,0,0,2334,2387,0,0,496,405,0,0,0,0,0,0,0,0
202001,충주,20082,19417,0,0,565,556,16407,16212,0,0,3110,2649,0,0,0,0,0,0,0,0
202001,삼탄,79,83,0,0,0,0,70,82,0,0,9,1,0,0,0,0,0,0,0,0
202001,아산,31135,28953,0,0,9931,9307,19901,18152,0,0,1303,1494,0,0,0,0,0,0,0,0
202001,온양온천,29363,27863,0,0,8217,7584,19339,18814,0,0,1807,1465,0,0,0,0,0,0,0,0
202001,신창,376,477,0,0,0,0,0,0,0,0,376,477,0,0,0,0,0,0,0,0
202001,도고온천,2461,2477,0,0,0,0,2461,2477,0,0,0,0,0,0,0,0,0,0,0,0
202001,신례원,5206,5203,0,0,330,386,4876,4817,0,0,0,0,0,0,0,0,0,0,0,0
202001,예산,25999,25840,0,0,8143,8292,17856,17548,0,0,0,0,0,0,0,0,0,0,0,0
202001,삽교,9717,9331,0,0,1291,1783,8426,7548,0,0,0,0,0,0,0,0,0,0,0,0
202001,홍성,37814,38185,0,0,11890,13065,25924,25120,0,0,0,0,0,0,0,0,0,0,0,0
202001,광천,12242,11810,0,0,3728,4123,8514,7687,0,0,0,0,0,0,0,0,0,0,0,0
202001,청소,577,580,0,0,0,0,577,580,0,0,0,0,0,0,0,0,0,0,0,0
202001,대천,41716,41310,0,0,13460,13748,28256,27562,0,0,0,0,0,0,0,0,0,0,0,0
202001,웅천,5851,5856,0,0,1727,1819,4124,4037,0,0,0,0,0,0,0,0,0,0,0,0
202001,판교,1843,1798,0,0,0,0,1843,1798,0,0,0,0,0,0,0,0,0,0,0,0
202001,서천,11769,11974,0,0,3447,3865,8322,8109,0,0,0,0,0,0,0,0,0,0,0,0
202001,장항,5228,5188,0,0,1631,1877,3597,3311,0,0,0,0,0,0,0,0,0,0,0,0
202001,군산,18218,18747,0,0,6438,7415,11780,11332,0,0,0,0,0,0,0,0,0,0,0,0
202001,대야,326,356,0,0,0,0,326,356,0,0,0,0,0,0,0,0,0,0,0,0
202001,행신,74463,72701,53403,45150,0,0,0,0,0,0,0,0,20426,27551,0,0,0,0,634,0
202001,옥수,1324,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,1560,0,0
202001,왕십리,6920,11271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6920,11271,0,0
202001,청량리,251391,261967,0,0,1211,1332,109912,113109,0,0,0,0,0,0,8004,6993,65406,67199,66858,73334
202001,광운대,286,226,0,0,0,0,286,226,0,0,0,0,0,0,0,0,0,0,0,0
202001,의정부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,덕정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,동두천중앙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,동두천,268,298,0,0,0,0,268,298,0,0,0,0,0,0,0,0,0,0,0,0
202001,퇴계원,1655,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1027,0,0
202001,사릉,2269,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,1000,0,0
202001,평내호평,35267,30614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35267,30614,0,0
202001,마석,2510,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,1497,0,0
202001,청평,7347,7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7347,7505,0,0
202001,가평,27152,28614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27152,28614,0,0
202001,백양리,563,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,1171,0,0
202001,강촌,1939,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,1896,0,0
202001,남춘천,76964,72069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76964,72069,0,0
202001,춘천,57469,56179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57469,56179,0,0
202001,옥산,907,732,0,0,0,0,907,732,0,0,0,0,0,0,0,0,0,0,0,0
202001,청리,380,334,0,0,0,0,380,334,0,0,0,0,0,0,0,0,0,0,0,0
202001,상주,3748,3628,0,0,0,0,3748,3628,0,0,0,0,0,0,0,0,0,0,0,0
202001,함창,441,432,0,0,0,0,441,432,0,0,0,0,0,0,0,0,0,0,0,0
202001,점촌,3277,3089,0,0,0,0,3277,3089,0,0,0,0,0,0,0,0,0,0,0,0
202001,용궁,268,261,0,0,0,0,268,261,0,0,0,0,0,0,0,0,0,0,0,0
202001,개포,521,86,0,0,0,0,521,86,0,0,0,0,0,0,0,0,0,0,0,0
202001,예천,1256,1391,0,0,0,0,1256,1391,0,0,0,0,0,0,0,0,0,0,0,0
202001,극락강,693,713,0,0,0,0,182,191,348,304,163,218,0,0,0,0,0,0,0,0
202001,광주,19007,19877,0,0,0,0,2300,4232,5313,4599,4480,3610,0,0,6914,7436,0,0,0,0
202001,봉화,1168,1246,0,0,65,66,1103,1180,0,0,0,0,0,0,0,0,0,0,0,0
202001,춘양,858,978,0,0,48,60,810,918,0,0,0,0,0,0,0,0,0,0,0,0
202001,임기,58,22,0,0,0,0,58,22,0,0,0,0,0,0,0,0,0,0,0,0
202001,현동,76,81,0,0,0,0,76,81,0,0,0,0,0,0,0,0,0,0,0,0
202001,분천,10530,11240,0,0,5458,6068,5072,5172,0,0,0,0,0,0,0,0,0,0,0,0
202001,양원,184,190,0,0,35,82,149,108,0,0,0,0,0,0,0,0,0,0,0,0
202001,승부,1347,959,0,0,344,361,1003,598,0,0,0,0,0,0,0,0,0,0,0,0
202001,석포,723,719,0,0,0,0,723,719,0,0,0,0,0,0,0,0,0,0,0,0
202001,철암,9839,9018,0,0,6372,6608,3467,2410,0,0,0,0,0,0,0,0,0,0,0,0
202001,동백산,1055,1240,0,0,0,0,1055,1240,0,0,0,0,0,0,0,0,0,0,0,0
202001,도계,3429,3390,0,0,0,0,3429,3390,0,0,0,0,0,0,0,0,0,0,0,0
202001,신기,123,111,0,0,0,0,123,111,0,0,0,0,0,0,0,0,0,0,0,0
202001,동해,8086,6309,0,0,321,0,7765,6309,0,0,0,0,0,0,0,0,0,0,0,0
202001,묵호,5971,5368,0,0,0,0,5971,5368,0,0,0,0,0,0,0,0,0,0,0,0
202001,정동진,13795,13109,0,0,704,0,13091,13109,0,0,0,0,0,0,0,0,0,0,0,0
202001,강릉,155166,148346,0,0,0,0,13600,16441,0,0,0,0,0,0,0,0,0,0,141566,131905
202001,별어곡,13,8,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,선평,9,12,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,정선,438,458,0,0,438,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,나전,17,18,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,아우라지,125,234,0,0,125,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,쌍룡,201,102,0,0,0,0,201,102,0,0,0,0,0,0,0,0,0,0,0,0
202001,영월,7310,6095,0,0,291,202,7019,5893,0,0,0,0,0,0,0,0,0,0,0,0
202001,예미,1333,1195,0,0,49,34,1284,1161,0,0,0,0,0,0,0,0,0,0,0,0
202001,민둥산,1415,1901,0,0,57,133,1358,1768,0,0,0,0,0,0,0,0,0,0,0,0
202001,사북,7466,7506,0,0,0,0,7466,7506,0,0,0,0,0,0,0,0,0,0,0,0
202001,고한,4405,3972,0,0,0,0,4405,3972,0,0,0,0,0,0,0,0,0,0,0,0
202001,추전,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,태백,14414,15661,0,0,0,0,14414,15661,0,0,0,0,0,0,0,0,0,0,0,0
202001,부전,50615,52679,0,0,0,0,49766,51836,0,0,0,0,0,0,849,843,0,0,0,0
202001,센텀,9403,8678,0,0,0,0,9403,8678,0,0,0,0,0,0,0,0,0,0,0,0
202001,신해운대,15907,16894,0,0,0,0,12580,13308,0,0,0,0,0,0,3327,3586,0,0,0,0
202001,기장,10506,10642,0,0,0,0,10506,10642,0,0,0,0,0,0,0,0,0,0,0,0
202001,좌천,4370,4557,0,0,0,0,4370,4557,0,0,0,0,0,0,0,0,0,0,0,0
202001,남창,14138,13367,0,0,0,0,14138,13367,0,0,0,0,0,0,0,0,0,0,0,0
202001,덕하,3285,3105,0,0,0,0,3285,3105,0,0,0,0,0,0,0,0,0,0,0,0
202001,태화강,54491,52985,0,0,0,0,54491,52985,0,0,0,0,0,0,0,0,0,0,0,0
202001,호계,28945,27892,0,0,0,0,28945,27892,0,0,0,0,0,0,0,0,0,0,0,0
202001,불국사,5291,5262,0,0,0,0,5291,5262,0,0,0,0,0,0,0,0,0,0,0,0
202001,경주,33601,35152,0,0,0,0,33601,35152,0,0,0,0,0,0,0,0,0,0,0,0
202001,안강,737,789,0,0,0,0,737,789,0,0,0,0,0,0,0,0,0,0,0,0
202001,하양,22873,21354,0,0,0,0,22873,21354,0,0,0,0,0,0,0,0,0,0,0,0
202001,한림정,455,594,0,0,0,0,455,594,0,0,0,0,0,0,0,0,0,0,0,0
202001,진영,20675,19615,5545,5340,98,140,6480,6984,0,0,0,0,6163,5565,2389,1586,0,0,0,0
202001,창원,26316,25916,7812,7136,0,0,8059,7918,0,0,0,0,8226,7825,2149,1826,0,0,70,1211
202001,마산,52274,51873,21388,22386,262,308,10243,10906,0,0,0,0,17113,14822,2504,2179,0,0,764,1272
202001,중리,2084,1858,0,0,0,0,2084,1858,0,0,0,0,0,0,0,0,0,0,0,0
202001,함안,2404,2165,0,0,0,0,1654,1614,0,0,0,0,0,0,750,551,0,0,0,0
202001,군북,2768,2572,0,0,0,0,2768,2572,0,0,0,0,0,0,0,0,0,0,0,0
202001,반성,1156,1155,0,0,0,0,1156,1155,0,0,0,0,0,0,0,0,0,0,0,0
202001,진주,29100,28130,10446,10354,537,405,8397,9435,0,0,0,0,5462,4475,3128,1861,0,0,1130,1600
202001,완사,299,336,0,0,0,0,299,336,0,0,0,0,0,0,0,0,0,0,0,0
202001,북천,484,510,0,0,15,20,469,490,0,0,0,0,0,0,0,0,0,0,0,0
202001,횡천,614,658,0,0,0,0,614,658,0,0,0,0,0,0,0,0,0,0,0,0
202001,하동,2820,2703,0,0,289,197,2531,2506,0,0,0,0,0,0,0,0,0,0,0,0
202001,진상,758,753,0,0,0,0,758,753,0,0,0,0,0,0,0,0,0,0,0,0
202001,광양,931,940,0,0,0,0,931,940,0,0,0,0,0,0,0,0,0,0,0,0
202001,벌교,999,907,0,0,135,133,864,774,0,0,0,0,0,0,0,0,0,0,0,0
202001,조성,533,352,0,0,0,0,533,352,0,0,0,0,0,0,0,0,0,0,0,0
202001,예당,551,424,0,0,0,0,551,424,0,0,0,0,0,0,0,0,0,0,0,0
202001,득량,635,489,0,0,18,25,617,464,0,0,0,0,0,0,0,0,0,0,0,0
202001,보성,3141,2874,0,0,212,224,2929,2650,0,0,0,0,0,0,0,0,0,0,0,0
202001,명봉,110,84,0,0,0,0,110,84,0,0,0,0,0,0,0,0,0,0,0,0
202001,이양,298,308,0,0,0,0,298,308,0,0,0,0,0,0,0,0,0,0,0,0
202001,능주,202,199,0,0,0,0,202,199,0,0,0,0,0,0,0,0,0,0,0,0
202001,화순,827,912,0,0,0,0,827,912,0,0,0,0,0,0,0,0,0,0,0,0
202001,효천,866,638,0,0,0,0,866,638,0,0,0,0,0,0,0,0,0,0,0,0
202001,서광주,583,611,0,0,0,0,583,611,0,0,0,0,0,0,0,0,0,0,0,0
202001,광명,442569,440741,316699,326562,0,0,0,0,0,0,0,0,97026,97391,0,0,0,0,5396,3539
202001,천안아산,237643,234124,183560,178570,0,0,0,0,0,0,0,0,51198,52108,0,0,0,0,2885,3446
202001,김천구미,73785,72879,59079,59484,0,0,0,0,0,0,0,0,12671,11716,0,0,0,0,2035,1679
202001,신경주,52937,50177,48776,43207,0,0,0,0,0,0,0,0,2797,6796,0,0,0,0,1364,174
202001,울산,186474,182875,178444,169706,0,0,0,0,0,0,0,0,4441,10656,0,0,0,0,3589,2513
202001,상봉,17044,18595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,1453,15951,17142
202001,진례,195,196,0,0,0,0,195,196,0,0,0,0,0,0,0,0,0,0,0,0
202001,창원중앙,95729,92304,42853,45577,565,459,17015,16706,0,0,0,0,27726,23438,5045,3551,0,0,2525,2573
202001,인천공항T1,9054,16341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,비동,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,공주,7616,7306,5190,4958,0,0,0,0,0,0,0,0,2426,2348,0,0,0,0,0,0
202001,포항,123928,119092,37741,30336,0,0,10033,11940,0,0,0,0,73612,75860,0,0,0,0,2542,956
202001,횡성,8201,7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8201,7883
202001,둔내,5399,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399,5426
202001,평창,10794,11331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10794,11331
202001,진부,15988,15407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15988,15407
202001,인천공항T2,4190,7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,월포,937,681,0,0,0,0,937,681,0,0,0,0,0,0,0,0,0,0,0,0
202001,장사,491,474,0,0,0,0,491,474,0,0,0,0,0,0,0,0,0,0,0,0
202001,강구,1245,930,0,0,0,0,1245,930,0,0,0,0,0,0,0,0,0,0,0,0
202001,영덕,5046,4857,0,0,0,0,5046,4857,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
Copyright ⓒ KRIC All Right Reserved.,,,,,,,,,,,,,,,,,,,,,2021-12-15 13:14
